,School District Code,LABEL_LVL_1_DESC,PROGRAM_TOTAL,PROGRAM_PERCENT,TOTAL_COUNT
3630,660,Grad Rate -Black,108.0,92.31,117.0
3631,660,Grad Rate -Economically Disadvantaged,113.0,88.98,127.0
3632,660,Grad Rate -Female,220.0,92.83,237.0
3633,660,Grad Rate -Hispanic,88.0,87.13,101.0
3634,660,Grad Rate -Limited English Proficient,29.0,78.38,37.0
3635,660,Grad Rate -Male,189.0,91.75,206.0
3636,660,Grad Rate -Multi-Racial,16.0,88.89,18.0
3637,660,Grad Rate -Not Economically Disadvantaged,296.0,93.7,316.0
3638,660,Grad Rate -Students With Disability,27.0,81.82,33.0
3639,660,Grad Rate -Students Without Disability,382.0,93.2,410.0
3640,660,Grad Rate -White,179.0,95.21,188.0
3641,660,Grad Rate -ALL Students,448.0,96.97,462.0
3642,660,Grad Rate -Asian/Pacific Islander,226.0,97.41,232.0
3643,660,Grad Rate -Black,66.0,100.0,66.0
3644,660,Grad Rate -Economically Disadvantaged,29.0,90.63,32.0
3645,660,Grad Rate -Female,221.0,97.79,226.0
3646,660,Grad Rate -Hispanic,15.0,88.24,17.0
3647,660,Grad Rate -Limited English Proficient,18.0,78.26,23.0
3648,660,Grad Rate -Male,227.0,96.19,236.0
3649,660,Grad Rate -Not Economically Disadvantaged,419.0,97.4,430.0
3650,660,Grad Rate -Students With Disability,27.0,90.0,30.0
3651,660,Grad Rate -Students Without Disability,421.0,97.5,432.0
3652,660,Grad Rate -White,132.0,95.65,138.0
3653,660,Grad Rate -ALL Students,500.0,93.46,535.0
3654,660,Grad Rate -Asian/Pacific Islander,103.0,95.37,108.0
3655,660,Grad Rate -Black,97.0,95.1,102.0
3656,660,Grad Rate -Economically Disadvantaged,58.0,87.88,66.0
3657,660,Grad Rate -Female,250.0,95.42,262.0
3658,660,Grad Rate -Hispanic,62.0,87.32,71.0
3659,660,Grad Rate -Limited English Proficient,20.0,66.67,30.0
3660,660,Grad Rate -Male,250.0,91.58,273.0
3661,660,Grad Rate -Multi-Racial,14.0,93.33,15.0
3662,660,Grad Rate -Not Economically Disadvantaged,442.0,94.2,469.0
3663,660,Grad Rate -Students With Disability,42.0,79.25,53.0
3664,660,Grad Rate -Students Without Disability,458.0,95.0,482.0
3665,660,Grad Rate -White,220.0,93.62,235.0
3666,660,Grad Rate -ALL Students,351.0,86.45,406.0
3667,660,Grad Rate -Black,320.0,86.72,369.0
3668,660,Grad Rate -Economically Disadvantaged,238.0,85.61,278.0
3669,660,Grad Rate -Female,178.0,89.0,200.0
3670,660,Grad Rate -Hispanic,21.0,91.3,23.0
3671,660,Grad Rate -Homeless,13.0,81.25,16.0
3672,660,Grad Rate -Male,173.0,83.98,206.0
3673,660,Grad Rate -Not Economically Disadvantaged,113.0,88.3,128.0
3674,660,Grad Rate -Students With Disability,38.0,73.08,52.0
3675,660,Grad Rate -Students Without Disability,313.0,88.4,354.0
3676,660,Grad Rate -ALL Students,91.0,47.89,190.0
3677,660,Grad Rate -Black,73.0,45.63,160.0
3678,660,Grad Rate -Economically Disadvantaged,91.0,47.89,190.0
3679,660,Grad Rate -Female,46.0,60.53,76.0
3680,660,Grad Rate -Hispanic,16.0,61.54,26.0
3681,660,Grad Rate -Male,45.0,39.47,114.0
3682,660,Grad Rate -Students With Disability,11.0,61.11,18.0
3683,660,Grad Rate -Students Without Disability,80.0,46.5,172.0
3684,660,Grad Rate -ALL Students,103.0,54.21,190.0
3685,660,Grad Rate -Black,31.0,63.27,49.0
3686,660,Grad Rate -Economically Disadvantaged,39.0,48.75,80.0
3687,660,Grad Rate -Female,56.0,65.88,85.0
3688,660,Grad Rate -Hispanic,32.0,41.03,78.0
3689,660,Grad Rate -Male,47.0,44.76,105.0
3690,660,Grad Rate -Not Economically Disadvantaged,64.0,58.2,110.0
3691,660,Grad Rate -Students With Disability,13.0,81.25,16.0
3692,660,Grad Rate -Students Without Disability,90.0,51.7,174.0
3693,660,Grad Rate -White,36.0,65.45,55.0
3694,660,Grad Rate -ALL Students,507.0,97.88,518.0
3695,660,Grad Rate -Asian/Pacific Islander,136.0,97.14,140.0
3696,660,Grad Rate -Black,53.0,96.36,55.0
3697,660,Grad Rate -Economically Disadvantaged,41.0,87.23,47.0
3698,660,Grad Rate -Female,245.0,97.61,251.0
3699,660,Grad Rate -Hispanic,57.0,100.0,57.0
3700,660,Grad Rate -Limited English Proficient,20.0,95.24,21.0
3701,660,Grad Rate -Male,262.0,98.13,267.0
3702,660,Grad Rate -Multi-Racial,21.0,100.0,21.0
3703,660,Grad Rate -Not Economically Disadvantaged,466.0,98.9,471.0
3704,660,Grad Rate -Students With Disability,34.0,80.95,42.0
3705,660,Grad Rate -Students Without Disability,473.0,99.4,476.0
3706,660,Grad Rate -White,240.0,97.96,245.0
3707,660,Grad Rate -ALL Students,314.0,83.96,374.0
3708,660,Grad Rate -Black,222.0,83.46,266.0
3709,660,Grad Rate -Economically Disadvantaged,314.0,83.96,374.0
3710,660,Grad Rate -Female,180.0,86.54,208.0
3711,660,Grad Rate -Hispanic,83.0,89.25,93.0
3712,660,Grad Rate -Homeless,29.0,82.86,35.0
3713,660,Grad Rate -Limited English Proficient,20.0,76.92,26.0
3714,660,Grad Rate -Male,134.0,80.72,166.0
3715,660,Grad Rate -Students With Disability,31.0,58.49,53.0
3716,660,Grad Rate -Students Without Disability,283.0,88.2,321.0
3717,660,Grad Rate -ALL Students,514.0,96.25,534.0
3718,660,Grad Rate -Asian/Pacific Islander,134.0,98.53,136.0
3719,660,Grad Rate -Black,47.0,87.04,54.0
3720,660,Grad Rate -Economically Disadvantaged,42.0,87.5,48.0
3721,660,Grad Rate -Female,251.0,97.29,258.0
3722,660,Grad Rate -Hispanic,32.0,96.97,33.0
3723,660,Grad Rate -Limited English Proficient,16.0,84.21,19.0
3724,660,Grad Rate -Male,263.0,95.29,276.0
3725,660,Grad Rate -Multi-Racial,12.0,100.0,12.0
3726,660,Grad Rate -Not Economically Disadvantaged,472.0,97.1,486.0
3727,660,Grad Rate -Students With Disability,30.0,83.33,36.0
3728,660,Grad Rate -Students Without Disability,484.0,97.2,498.0
3729,660,Grad Rate -White,289.0,96.66,299.0
3730,660,Grad Rate -ALL Students,438.0,88.84,493.0
3731,660,Grad Rate -Black,397.0,89.01,446.0
3732,660,Grad Rate -Economically Disadvantaged,262.0,87.33,300.0
3733,660,Grad Rate -Female,234.0,89.66,261.0
3734,660,Grad Rate -Hispanic,27.0,87.1,31.0
3735,660,Grad Rate -Homeless,13.0,86.67,15.0
3736,660,Grad Rate -Limited English Proficient,17.0,85.0,20.0
3737,660,Grad Rate -Male,204.0,87.93,232.0
3738,660,Grad Rate -Not Economically Disadvantaged,176.0,91.2,193.0
3739,660,Grad Rate -Students With Disability,42.0,70.0,60.0
3740,660,Grad Rate -Students Without Disability,396.0,91.5,433.0
3741,660,Grad Rate -ALL Students,23.0,8.85,260.0
3742,660,Grad Rate -Black,22.0,9.36,235.0
3743,660,Grad Rate -Economically Disadvantaged,16.0,9.09,176.0
3744,660,Grad Rate -Female,14.0,13.33,105.0
3745,660,Grad Rate -Students Without Disability,22.0,9.6,229.0
3746,660,Grad Rate -ALL Students,341.0,91.67,372.0
3747,660,Grad Rate -Asian/Pacific Islander,17.0,100.0,17.0
3748,660,Grad Rate -Black,86.0,95.56,90.0
3749,660,Grad Rate -Economically Disadvantaged,112.0,88.19,127.0
3750,660,Grad Rate -Female,164.0,94.25,174.0
3751,660,Grad Rate -Hispanic,107.0,82.31,130.0
3752,660,Grad Rate -Limited English Proficient,27.0,69.23,39.0
3753,660,Grad Rate -Male,177.0,89.39,198.0
3754,660,Grad Rate -Not Economically Disadvantaged,229.0,93.5,245.0
3755,660,Grad Rate -Students With Disability,30.0,88.24,34.0
3756,660,Grad Rate -Students Without Disability,311.0,92.0,338.0
3757,660,Grad Rate -White,125.0,96.9,129.0
3758,660,Grad Rate -ALL Students,326.0,93.14,350.0
3759,660,Grad Rate -Black,182.0,94.79,192.0
3760,660,Grad Rate -Economically Disadvantaged,158.0,91.33,173.0
3761,660,Grad Rate -Female,174.0,97.21,179.0
3762,660,Grad Rate -Hispanic,51.0,89.47,57.0
3763,660,Grad Rate -Homeless,17.0,94.44,18.0
3764,660,Grad Rate -Limited English Proficient,16.0,66.67,24.0
3765,660,Grad Rate -Male,152.0,88.89,171.0
3766,660,Grad Rate -Not Economically Disadvantaged,168.0,94.9,177.0
3767,660,Grad Rate -Students With Disability,29.0,85.29,34.0
3768,660,Grad Rate -Students Without Disability,297.0,94.0,316.0
3769,660,Grad Rate -White,79.0,92.94,85.0
3770,660,Grad Rate -ALL Students,515.0,92.29,558.0
3771,660,Grad Rate -Black,496.0,92.54,536.0
3772,660,Grad Rate -Economically Disadvantaged,239.0,89.85,266.0
3773,660,Grad Rate -Female,278.0,95.86,290.0
3774,660,Grad Rate -Male,237.0,88.43,268.0
3775,660,Grad Rate -Not Economically Disadvantaged,276.0,94.5,292.0
3776,660,Grad Rate -Students With Disability,32.0,80.0,40.0
3777,660,Grad Rate -Students Without Disability,483.0,93.2,518.0
3778,661,Grad Rate -ALL Students,278.0,92.36,301.0
3779,661,Grad Rate -Economically Disadvantaged,133.0,88.67,150.0
3780,661,Grad Rate -Female,142.0,93.42,152.0
3781,661,Grad Rate -Hispanic,63.0,92.65,68.0
3782,661,Grad Rate -Homeless,16.0,84.21,19.0
3783,661,Grad Rate -Limited English Proficient,23.0,88.46,26.0
3784,661,Grad Rate -Male,136.0,91.28,149.0
3785,661,Grad Rate -Not Economically Disadvantaged,145.0,96.0,151.0
3786,661,Grad Rate -Students With Disability,26.0,81.25,32.0
3787,661,Grad Rate -Students Without Disability,252.0,93.7,269.0
3788,661,Grad Rate -White,211.0,92.54,228.0
3789,662,Grad Rate -ALL Students,33.0,91.67,36.0
3790,662,Grad Rate -Economically Disadvantaged,17.0,85.0,20.0
3791,662,Grad Rate -Female,14.0,93.33,15.0
3792,662,Grad Rate -Male,19.0,90.48,21.0
3793,662,Grad Rate -Not Economically Disadvantaged,16.0,100.0,16.0
3794,662,Grad Rate -Students Without Disability,32.0,91.4,35.0
3795,662,Grad Rate -White,31.0,91.18,34.0
3796,663,Grad Rate -ALL Students,355.0,91.49,388.0
3797,663,Grad Rate -Black,137.0,95.14,144.0
3798,663,Grad Rate -Economically Disadvantaged,174.0,87.44,199.0
3799,663,Grad Rate -Female,181.0,95.77,189.0
3800,663,Grad Rate -Hispanic,38.0,88.37,43.0
3801,663,Grad Rate -Limited English Proficient,13.0,81.25,16.0
3802,663,Grad Rate -Male,174.0,87.44,199.0
3803,663,Grad Rate -Not Economically Disadvantaged,181.0,95.8,189.0
3804,663,Grad Rate -Students With Disability,38.0,73.08,52.0
3805,663,Grad Rate -Students Without Disability,317.0,94.3,336.0
3806,663,Grad Rate -White,161.0,89.94,179.0
3807,663,Grad Rate -ALL Students,400.0,93.9,426.0
3808,663,Grad Rate -Black,100.0,89.29,112.0
3809,663,Grad Rate -Economically Disadvantaged,143.0,88.82,161.0
3810,663,Grad Rate -Female,202.0,93.09,217.0
3811,663,Grad Rate -Hispanic,35.0,92.11,38.0
3812,663,Grad Rate -Homeless,11.0,91.67,12.0
3813,663,Grad Rate -Limited English Proficient,10.0,76.92,13.0
3814,663,Grad Rate -Male,198.0,94.74,209.0
3815,663,Grad Rate -Multi-Racial,11.0,91.67,12.0
3816,663,Grad Rate -Not Economically Disadvantaged,257.0,97.0,265.0
3817,663,Grad Rate -Students With Disability,36.0,75.0,48.0
3818,663,Grad Rate -Students Without Disability,364.0,96.3,378.0
3819,663,Grad Rate -White,250.0,96.15,260.0
3820,664,Grad Rate -ALL Students,238.0,91.19,261.0
3821,664,Grad Rate -Economically Disadvantaged,109.0,90.08,121.0
3822,664,Grad Rate -Female,112.0,90.32,124.0
3823,664,Grad Rate -Hispanic,27.0,93.1,29.0
3824,664,Grad Rate -Homeless,24.0,75.0,32.0
3825,664,Grad Rate -Male,126.0,91.97,137.0
3826,664,Grad Rate -Not Economically Disadvantaged,129.0,92.1,140.0
3827,664,Grad Rate -Students With Disability,23.0,76.67,30.0
3828,664,Grad Rate -Students Without Disability,215.0,93.1,231.0
3829,664,Grad Rate -White,200.0,90.5,221.0
3830,664,Grad Rate -ALL Students,220.0,93.62,235.0
3831,664,Grad Rate -Economically Disadvantaged,117.0,94.35,124.0
3832,664,Grad Rate -Female,104.0,96.3,108.0
3833,664,Grad Rate -Hispanic,53.0,96.36,55.0
3834,664,Grad Rate -Homeless,26.0,81.25,32.0
3835,664,Grad Rate -Limited English Proficient,19.0,90.48,21.0
3836,664,Grad Rate -Male,116.0,91.34,127.0
3837,664,Grad Rate -Not Economically Disadvantaged,103.0,92.8,111.0
3838,664,Grad Rate -Students With Disability,27.0,81.82,33.0
3839,664,Grad Rate -Students Without Disability,193.0,95.5,202.0
3840,664,Grad Rate -White,152.0,92.68,164.0
3841,665,Grad Rate -ALL Students,276.0,88.75,311.0
3842,665,Grad Rate -Black,111.0,94.87,117.0
3843,665,Grad Rate -Economically Disadvantaged,276.0,88.75,311.0
3844,665,Grad Rate -Female,138.0,92.62,149.0
3845,665,Grad Rate -Hispanic,36.0,76.6,47.0
3846,665,Grad Rate -Homeless,24.0,85.71,28.0
3847,665,Grad Rate -Male,138.0,85.19,162.0
3848,665,Grad Rate -Students With Disability,22.0,81.48,27.0
3849,665,Grad Rate -Students Without Disability,254.0,89.4,284.0
3850,665,Grad Rate -White,120.0,88.24,136.0
3851,666,Grad Rate -ALL Students,41.0,95.35,43.0
3852,666,Grad Rate -Female,25.0,92.59,27.0
3853,666,Grad Rate -Male,16.0,100.0,16.0
3854,666,Grad Rate -Not Economically Disadvantaged,36.0,97.3,37.0
3855,666,Grad Rate -Students Without Disability,37.0,94.9,39.0
3856,666,Grad Rate -White,29.0,96.67,30.0
3857,666,Grad Rate -ALL Students,79.0,79.0,100.0
3858,666,Grad Rate -Black,57.0,77.03,74.0
3859,666,Grad Rate -Economically Disadvantaged,79.0,79.0,100.0
3860,666,Grad Rate -Female,40.0,85.11,47.0
3861,666,Grad Rate -Hispanic,10.0,83.33,12.0
3862,666,Grad Rate -Male,39.0,73.58,53.0
3863,666,Grad Rate -Students Without Disability,70.0,82.4,85.0
3864,666,Grad Rate -White,12.0,85.71,14.0
3865,667,Grad Rate -ALL Students,631.0,90.79,695.0
3866,667,Grad Rate -Asian/Pacific Islander,36.0,90.0,40.0
3867,667,Grad Rate -Black,273.0,89.8,304.0
3868,667,Grad Rate -Economically Disadvantaged,214.0,84.92,252.0
3869,667,Grad Rate -Female,311.0,93.96,331.0
3870,667,Grad Rate -Hispanic,90.0,83.33,108.0
3871,667,Grad Rate -Limited English Proficient,16.0,69.57,23.0
3872,667,Grad Rate -Male,320.0,87.91,364.0
3873,667,Grad Rate -Multi-Racial,37.0,97.37,38.0
3874,667,Grad Rate -Not Economically Disadvantaged,417.0,94.1,443.0
3875,667,Grad Rate -Students With Disability,49.0,67.12,73.0
3876,667,Grad Rate -Students Without Disability,582.0,93.6,622.0
3877,667,Grad Rate -White,195.0,95.12,205.0
3878,667,Grad Rate -ALL Students,710.0,77.09,921.0
3879,667,Grad Rate -Asian/Pacific Islander,46.0,83.64,55.0
3880,667,Grad Rate -Black,215.0,82.38,261.0
3881,667,Grad Rate -Economically Disadvantaged,436.0,73.15,596.0
3882,667,Grad Rate -Female,386.0,81.09,476.0
3883,667,Grad Rate -Hispanic,317.0,69.67,455.0
3884,667,Grad Rate -Homeless,24.0,60.0,40.0
3885,667,Grad Rate -Limited English Proficient,74.0,50.0,148.0
3886,667,Grad Rate -Male,324.0,72.81,445.0
3887,667,Grad Rate -Multi-Racial,18.0,90.0,20.0
3888,667,Grad Rate -Not Economically Disadvantaged,274.0,84.3,325.0
3889,667,Grad Rate -Students With Disability,37.0,46.84,79.0
3890,667,Grad Rate -Students Without Disability,673.0,79.9,842.0
3891,667,Grad Rate -White,112.0,88.19,127.0
3892,667,Grad Rate -ALL Students,814.0,90.65,898.0
3893,667,Grad Rate -Asian/Pacific Islander,71.0,91.03,78.0
3894,667,Grad Rate -Black,158.0,86.34,183.0
3895,667,Grad Rate -Economically Disadvantaged,142.0,78.89,180.0
3896,667,Grad Rate -Female,450.0,93.17,483.0
3897,667,Grad Rate -Hispanic,120.0,85.71,140.0
3898,667,Grad Rate -Limited English Proficient,13.0,52.0,25.0
3899,667,Grad Rate -Male,364.0,87.71,415.0
3900,667,Grad Rate -Multi-Racial,30.0,83.33,36.0
3901,667,Grad Rate -Not Economically Disadvantaged,672.0,93.6,718.0
3902,667,Grad Rate -Students With Disability,75.0,72.12,104.0
3903,667,Grad Rate -Students Without Disability,739.0,93.1,794.0
3904,667,Grad Rate -White,434.0,94.35,460.0
3905,667,Grad Rate -ALL Students,628.0,90.49,694.0
3906,667,Grad Rate -Asian/Pacific Islander,128.0,90.14,142.0
3907,667,Grad Rate -Black,190.0,94.53,201.0
3908,667,Grad Rate -Economically Disadvantaged,248.0,87.94,282.0
3909,667,Grad Rate -Female,318.0,91.38,348.0
3910,667,Grad Rate -Hispanic,106.0,80.3,132.0
3911,667,Grad Rate -Limited English Proficient,34.0,64.15,53.0
3912,667,Grad Rate -Male,310.0,89.6,346.0
3913,667,Grad Rate -Multi-Racial,24.0,100.0,24.0
3914,667,Grad Rate -Not Economically Disadvantaged,380.0,92.2,412.0
3915,667,Grad Rate -Students With Disability,45.0,76.27,59.0
3916,667,Grad Rate -Students Without Disability,583.0,91.8,635.0
3917,667,Grad Rate -White,178.0,92.23,193.0
3918,667,Grad Rate -ALL Students,856.0,94.07,910.0
3919,667,Grad Rate -Asian/Pacific Islander,167.0,97.66,171.0
3920,667,Grad Rate -Black,224.0,94.51,237.0
3921,667,Grad Rate -Economically Disadvantaged,241.0,90.94,265.0
3922,667,Grad Rate -Female,419.0,95.01,441.0
3923,667,Grad Rate -Hispanic,117.0,87.97,133.0
3924,667,Grad Rate -Limited English Proficient,26.0,78.79,33.0
3925,667,Grad Rate -Male,437.0,93.18,469.0
3926,667,Grad Rate -Multi-Racial,27.0,90.0,30.0
3927,667,Grad Rate -Not Economically Disadvantaged,615.0,95.3,645.0
3928,667,Grad Rate -Students With Disability,75.0,80.65,93.0
3929,667,Grad Rate -Students Without Disability,781.0,95.6,817.0
3930,667,Grad Rate -White,320.0,94.67,338.0
3931,667,Grad Rate -ALL Students,411.0,77.26,532.0
3932,667,Grad Rate -Asian/Pacific Islander,13.0,76.47,17.0
3933,667,Grad Rate -Black,304.0,79.17,384.0
3934,667,Grad Rate -Economically Disadvantaged,258.0,73.5,351.0
3935,667,Grad Rate -Female,232.0,85.29,272.0
3936,667,Grad Rate -Hispanic,62.0,71.26,87.0
3937,667,Grad Rate -Limited English Proficient,13.0,50.0,26.0
3938,667,Grad Rate -Male,179.0,68.85,260.0
3939,667,Grad Rate -Multi-Racial,12.0,70.59,17.0
3940,667,Grad Rate -Not Economically Disadvantaged,153.0,84.5,181.0
3941,667,Grad Rate -Students With Disability,29.0,39.73,73.0
3942,667,Grad Rate -Students Without Disability,382.0,83.2,459.0
3943,667,Grad Rate -White,20.0,74.07,27.0
3944,667,Grad Rate -ALL Students,590.0,77.23,764.0
3945,667,Grad Rate -Asian/Pacific Islander,53.0,82.81,64.0
3946,667,Grad Rate -Black,120.0,75.95,158.0
3947,667,Grad Rate -Economically Disadvantaged,460.0,77.83,591.0
3948,667,Grad Rate -Female,287.0,82.0,350.0
3949,667,Grad Rate -Hispanic,396.0,77.34,512.0
3950,667,Grad Rate -Homeless,12.0,50.0,24.0
3951,667,Grad Rate -Limited English Proficient,71.0,58.68,121.0
3952,667,Grad Rate -Male,303.0,73.19,414.0
3953,667,Grad Rate -Multi-Racial,11.0,73.33,15.0
3954,667,Grad Rate -Not Economically Disadvantaged,130.0,75.1,173.0
3955,667,Grad Rate -Students With Disability,53.0,52.48,101.0
3956,667,Grad Rate -Students Without Disability,537.0,81.0,663.0
3957,667,Grad Rate -White,10.0,71.43,14.0
3958,667,Grad Rate -ALL Students,48.0,11.65,412.0
3959,667,Grad Rate -Black,20.0,14.49,138.0
3960,667,Grad Rate -Economically Disadvantaged,21.0,10.34,203.0
3961,667,Grad Rate -Female,31.0,14.76,210.0
3962,667,Grad Rate -Hispanic,12.0,5.88,204.0
3963,667,Grad Rate -Male,17.0,8.42,202.0
3964,667,Grad Rate -Not Economically Disadvantaged,27.0,12.9,209.0
3965,667,Grad Rate -Students Without Disability,46.0,11.8,390.0
3966,667,Grad Rate -White,10.0,25.64,39.0
3967,667,Grad Rate -ALL Students,624.0,83.98,743.0
3968,667,Grad Rate -Asian/Pacific Islander,102.0,90.27,113.0
3969,667,Grad Rate -Black,183.0,81.7,224.0
3970,667,Grad Rate -Economically Disadvantaged,222.0,82.22,270.0
3971,667,Grad Rate -Female,318.0,88.33,360.0
3972,667,Grad Rate -Hispanic,133.0,79.17,168.0
3973,667,Grad Rate -Limited English Proficient,23.0,62.16,37.0
3974,667,Grad Rate -Male,306.0,79.9,383.0
3975,667,Grad Rate -Multi-Racial,26.0,83.87,31.0
3976,667,Grad Rate -Not Economically Disadvantaged,402.0,85.0,473.0
3977,667,Grad Rate -Students With Disability,57.0,60.0,95.0
3978,667,Grad Rate -Students Without Disability,567.0,87.5,648.0
3979,667,Grad Rate -White,179.0,87.32,205.0
3980,667,Grad Rate -ALL Students,744.0,89.86,828.0
3981,667,Grad Rate -Asian/Pacific Islander,215.0,93.07,231.0
3982,667,Grad Rate -Black,215.0,88.84,242.0
3983,667,Grad Rate -Economically Disadvantaged,260.0,85.53,304.0
3984,667,Grad Rate -Female,386.0,91.25,423.0
3985,667,Grad Rate -Hispanic,125.0,82.24,152.0
3986,667,Grad Rate -Limited English Proficient,36.0,70.59,51.0
3987,667,Grad Rate -Male,358.0,88.4,405.0
3988,667,Grad Rate -Multi-Racial,27.0,93.1,29.0
3989,667,Grad Rate -Not Economically Disadvantaged,484.0,92.4,524.0
3990,667,Grad Rate -Students With Disability,54.0,67.5,80.0
3991,667,Grad Rate -Students Without Disability,690.0,92.2,748.0
3992,667,Grad Rate -White,162.0,93.1,174.0
3993,667,Grad Rate -ALL Students,414.0,89.42,463.0
3994,667,Grad Rate -Asian/Pacific Islander,32.0,91.43,35.0
3995,667,Grad Rate -Black,87.0,90.63,96.0
3996,667,Grad Rate -Economically Disadvantaged,129.0,83.77,154.0
3997,667,Grad Rate -Female,190.0,91.35,208.0
3998,667,Grad Rate -Hispanic,96.0,85.71,112.0
3999,667,Grad Rate -Limited English Proficient,12.0,54.55,22.0
4000,667,Grad Rate -Male,224.0,87.84,255.0
4001,667,Grad Rate -Multi-Racial,17.0,85.0,20.0
4002,667,Grad Rate -Not Economically Disadvantaged,285.0,92.2,309.0
4003,667,Grad Rate -Students With Disability,39.0,60.94,64.0
4004,667,Grad Rate -Students Without Disability,375.0,94.0,399.0
4005,667,Grad Rate -White,182.0,91.0,200.0
4006,667,Grad Rate -ALL Students,184.0,100.0,184.0
4007,667,Grad Rate -Asian/Pacific Islander,86.0,100.0,86.0
4008,667,Grad Rate -Black,38.0,100.0,38.0
4009,667,Grad Rate -Economically Disadvantaged,51.0,100.0,51.0
4010,667,Grad Rate -Female,84.0,100.0,84.0
4011,667,Grad Rate -Hispanic,19.0,100.0,19.0
4012,667,Grad Rate -Male,100.0,100.0,100.0
4013,667,Grad Rate -Not Economically Disadvantaged,133.0,100.0,133.0
4014,667,Grad Rate -Students Without Disability,184.0,100.0,184.0
4015,667,Grad Rate -White,39.0,100.0,39.0
4016,667,Grad Rate -ALL Students,499.0,74.7,668.0
4017,667,Grad Rate -Asian/Pacific Islander,45.0,81.82,55.0
4018,667,Grad Rate -Black,124.0,77.02,161.0
4019,667,Grad Rate -Economically Disadvantaged,398.0,76.98,517.0
4020,667,Grad Rate -Female,282.0,79.89,353.0
4021,667,Grad Rate -Hispanic,305.0,72.79,419.0
4022,667,Grad Rate -Limited English Proficient,49.0,44.55,110.0
